Temperature,Humidity,PM2.5,PM10,NO2,SO2,CO,Proximity_to_Industrial_Areas,Population_Density,Air Quality,total_particles,pm_ratio,log_PM2.5,log_PM10,log_CO,log_NO2,log_SO2,unhealthy
33.8,68.4,24.4,30.4,25.6,7.7,1.26,5.4,599,Moderate,54.8,0.8026315789473684,3.2347491740244907,3.4468078929142076,0.8153648132841945,3.2809112157876537,2.163323025660538,0
24.7,55.9,18.5,23.2,18.6,2.7,0.94,10.5,365,Good,41.7,0.7974137931034483,2.970414465569701,3.186352633162641,0.6626879730752367,2.975529566236472,1.308332819650179,0
21.7,76.4,20.8,25.5,20.9,2.8,0.95,10.1,506,Good,46.3,0.8156862745098039,3.0819099697950434,3.2771447329921766,0.6678293725756554,3.086486636822455,1.33500106673234,0
24.6,77.2,6.5,11.2,24.4,5.4,0.65,11.4,573,Good,17.7,0.5803571428571429,2.0149030205422647,2.501435951739211,0.5007752879124893,3.2347491740244907,1.8562979903656263,0
26.5,45.3,9.4,15.0,13.1,0.4,0.99,11.0,224,Good,24.4,0.6266666666666667,2.341805806147327,2.772588722239781,0.688134638736401,2.6461747973841225,0.33647223662121295,0
22.1,53.8,6.9,19.6,18.8,5.7,1.65,9.6,457,Moderate,26.5,0.3520408163265306,2.066862759472976,3.0252910757955354,0.9745596399981308,2.9856819377004897,1.9021075263969205,0
28.4,65.8,10.9,22.2,27.5,11.9,1.7,6.1,524,Moderate,33.1,0.490990990990991,2.4765384001174837,3.1441522786722644,0.9932517730102833,3.349904087274605,2.5572273113676265,0
32.6,78.3,4.6,24.6,25.8,21.2,1.97,5.9,540,Poor,29.200000000000003,0.18699186991869915,1.7227665977411035,3.242592351485517,1.0885619528146082,3.288401887516811,3.100092288878234,0
25.4,75.3,0.7,2.9,23.3,7.3,0.85,17.0,325,Good,3.5999999999999996,0.24137931034482757,0.5306282510621704,1.3609765531356006,0.6151856390902334,3.190476350346503,2.1162555148025524,0
23.3,70.8,23.7,36.1,23.5,8.4,1.43,7.6,450,Moderate,59.8,0.6565096952908587,3.2068032436339315,3.6136169696133895,0.8878912573524571,3.1986731175506815,2.2407096892759584,0
26.1,78.1,6.2,11.5,13.0,5.3,0.88,15.8,585,Good,17.7,0.5391304347826087,1.9740810260220096,2.5257286443082556,0.6312717768418579,2.6390573296152584,1.840549633397487,0
32.0,62.5,0.1,5.1,20.2,4.6,0.89,10.2,201,Good,5.199999999999999,0.019607843137254905,0.09531017980432487,1.8082887711792655,0.636576829071551,3.054001181677967,1.7227665977411035,0
31.2,77.6,12.1,15.2,26.6,4.5,0.91,10.3,410,Good,27.299999999999997,0.7960526315789473,2.5726122302071057,2.785011242238338,0.6471032420585384,3.3178157727231046,1.7047480922384253,0
22.6,72.0,40.4,46.2,14.6,4.5,1.04,14.8,270,Good,86.6,0.8744588744588744,3.7232808808312687,3.8543938925915096,0.712949807856125,2.747270914255491,1.7047480922384253,1
17.5,45.0,21.2,25.9,14.3,5.3,0.78,12.1,492,Good,47.099999999999994,0.8185328185328186,3.100092288878234,3.292126286607793,0.5766133643039938,2.72785282839839,1.840549633397487,0
23.7,73.0,16.4,21.4,21.7,9.5,1.66,6.0,386,Moderate,37.8,0.7663551401869159,2.856470206220483,3.109060958860994,0.9783261227936076,3.122364924487357,2.3513752571634776,0
23.5,60.8,10.3,14.3,12.8,1.7,0.98,10.6,208,Good,24.6,0.7202797202797203,2.424802725718295,2.72785282839839,0.6830968447064438,2.624668592163159,0.9932517730102833,0
47.3,64.8,2.5,21.8,41.0,17.3,1.95,2.6,779,Hazardous,24.3,0.1146788990825688,1.252762968495368,3.126760535960395,1.0818051703517284,3.7376696182833684,2.9069010598473755,0
34.0,83.2,19.3,39.1,45.1,21.0,2.28,9.9,496,Poor,58.400000000000006,0.4936061381074169,3.0106208860477417,3.6913763343125234,1.1878434223960523,3.8308129500026027,3.091042453358316,0
22.9,63.8,2.9,9.4,16.7,0.4,0.98,10.7,593,Good,12.3,0.30851063829787234,1.3609765531356006,2.341805806147327,0.6830968447064438,2.8735646395797834,0.33647223662121295,0
38.4,66.6,15.2,36.5,39.2,14.5,1.86,4.2,497,Poor,51.7,0.4164383561643835,2.785011242238338,3.624340932976365,1.0508216248317612,3.6938669956249757,2.740840023925201,0
28.8,64.9,16.7,27.9,11.7,5.6,0.85,10.9,562,Good,44.599999999999994,0.5985663082437276,2.8735646395797834,3.3638415951183864,0.6151856390902334,2.5416019934645457,1.8870696490323797,0
35.0,76.4,20.3,28.2,19.9,11.2,1.68,6.6,430,Moderate,48.5,0.7198581560283689,3.0587070727153796,3.374168709274236,0.9858167945227653,3.039749158970765,2.501435951739211,0
31.4,73.5,3.8,11.4,30.4,2.5,1.69,8.8,618,Moderate,15.2,0.3333333333333333,1.5686159179138452,2.517696472610991,0.9895411936137477,3.4468078929142076,1.252762968495368,0
17.4,43.7,10.8,17.5,25.0,1.5,0.83,10.2,515,Good,28.3,0.6171428571428572,2.468099531471619,2.917770732084279,0.6043159668533294,3.258096538021482,0.9162907318741551,0
25.5,60.7,9.2,17.3,22.8,6.3,1.05,10.2,421,Good,26.5,0.5317919075144508,2.322387720290225,2.9069010598473755,0.7178397931503169,3.169685580677429,1.9878743481543455,0
25.5,59.6,5.6,12.0,11.6,7.6,1.01,12.4,582,Good,17.6,0.4666666666666666,1.8870696490323797,2.5649493574615367,0.6981347220709844,2.533696813957432,2.151762203259462,0
39.8,84.9,33.8,51.8,29.2,15.9,1.92,7.6,559,Poor,85.6,0.6525096525096525,3.5496173867804286,3.966511190712216,1.0715836162801904,3.407841924380824,2.8273136219290276,0
35.0,71.5,10.2,18.8,28.7,11.4,1.46,5.4,443,Moderate,29.0,0.5425531914893617,2.4159137783010487,2.9856819377004897,0.9001613499442714,3.391147045808654,2.517696472610991,0
27.7,72.3,40.7,52.1,16.5,6.3,0.98,10.1,338,Good,92.80000000000001,0.781190019193858,3.730501128804756,3.9721769282478934,0.6830968447064438,2.8622008809294686,1.9878743481543455,1
23.2,74.7,2.6,14.7,21.1,1.6,1.3,5.5,449,Moderate,17.3,0.17687074829931973,1.2809338454620642,2.7536607123542622,0.832909122935104,3.095577608523707,0.9555114450274363,0
22.1,49.1,11.2,13.8,25.3,6.8,0.72,12.5,448,Good,25.0,0.8115942028985507,2.501435951739211,2.6946271807700692,0.5423242908253617,3.269568939183719,2.0541237336955462,0
19.6,59.7,10.2,18.3,23.2,0.9,1.03,10.7,238,Good,28.5,0.5573770491803278,2.4159137783010487,2.9601050959108397,0.708035793053696,3.186352633162641,0.6418538861723948,0
29.7,63.0,25.6,27.1,16.0,5.1,1.06,11.6,471,Good,52.7,0.9446494464944649,3.2809112157876537,3.3357695763397,0.7227059828014898,2.833213344056216,1.8082887711792655,0
26.3,79.9,3.0,8.1,14.6,9.1,1.02,11.4,347,Good,11.1,0.3703703703703704,1.3862943611198906,2.2082744135228043,0.7030975114131134,2.747270914255491,2.312535423847214,0
27.1,56.4,52.6,60.5,26.8,7.7,1.33,11.9,428,Moderate,113.1,0.8694214876033058,3.9815490680767565,4.119037174812473,0.8458682675776092,3.3250360206965914,2.163323025660538,1
29.0,88.6,13.2,33.7,36.1,13.1,2.32,4.4,706,Poor,46.900000000000006,0.39169139465875363,2.653241964607215,3.5467396869528134,1.199964782928397,3.6136169696133895,2.6461747973841225,0
28.2,87.5,2.8,10.6,27.0,8.3,1.77,5.0,538,Moderate,13.399999999999999,0.2641509433962264,1.33500106673234,2.451005098112319,1.0188473201992472,3.332204510175204,2.2300144001592104,0
41.0,60.0,46.3,58.9,38.9,19.7,1.45,7.2,418,Poor,105.19999999999999,0.7860780984719864,3.856510295497887,4.092676505121403,0.8960880245566356,3.686376323895818,3.0301337002713233,1
34.3,48.9,18.1,27.7,29.2,5.4,1.65,5.6,304,Moderate,45.8,0.6534296028880867,2.9496883350525844,3.3568971227655755,0.9745596399981308,3.407841924380824,1.8562979903656263,0
32.3,87.5,1.1,5.4,23.1,8.7,1.52,8.3,343,Moderate,6.5,0.20370370370370372,0.7419373447293773,1.8562979903656263,0.9242589015233319,3.1822118404966093,2.272125885509337,0
27.3,79.7,3.5,7.7,27.5,5.4,1.05,11.3,285,Good,11.2,0.45454545454545453,1.5040773967762742,2.163323025660538,0.7178397931503169,3.349904087274605,1.8562979903656263,0
22.9,62.2,18.8,26.5,29.4,4.7,1.23,8.0,536,Moderate,45.3,0.709433962264151,2.9856819377004897,3.3141860046725258,0.8020015854720274,3.414442608412176,1.7404661748405046,0
22.3,68.9,9.3,14.7,17.2,3.5,0.97,10.8,373,Good,24.0,0.6326530612244898,2.33214389523559,2.7536607123542622,0.6780335427498971,2.9014215940827497,1.5040773967762742,0
21.1,60.1,1.8,11.2,22.0,2.3,1.04,15.1,478,Good,13.0,0.16071428571428573,1.0296194171811581,2.501435951739211,0.712949807856125,3.1354942159291497,1.1939224684724346,0
32.2,77.3,6.3,18.6,17.3,13.3,1.6,8.4,454,Moderate,24.900000000000002,0.3387096774193548,1.9878743481543455,2.975529566236472,0.9555114450274363,2.9069010598473755,2.6602595372658615,0
24.5,59.8,5.2,11.3,25.9,7.5,1.15,17.2,205,Good,16.5,0.46017699115044247,1.824549292051046,2.509599262378372,0.7654678421395714,3.292126286607793,2.1400661634962708,0
25.8,77.8,3.3,9.3,19.5,6.3,1.27,13.3,343,Good,12.600000000000001,0.3548387096774193,1.4586150226995167,2.33214389523559,0.8197798314933114,3.0204248861443626,1.9878743481543455,0
21.3,70.4,11.7,16.8,25.4,0.4,0.84,10.9,486,Good,28.5,0.6964285714285714,2.5416019934645457,2.8791984572980396,0.6097655716208943,3.2733640101522705,0.33647223662121295,0
30.8,69.0,8.1,21.3,17.8,8.0,1.37,5.6,635,Moderate,29.4,0.38028169014084506,2.2082744135228043,3.104586678466073,0.8628899551470398,2.9338568698359038,2.1972245773362196,0
20.4,59.3,0.4,4.2,23.4,4.3,1.0,11.3,219,Good,4.6000000000000005,0.09523809523809523,0.33647223662121295,1.6486586255873816,0.6931471805599453,3.1945831322991562,1.667706820558076,0
19.5,48.2,1.0,7.4,18.7,6.8,0.92,10.7,305,Good,8.4,0.13513513513513511,0.6931471805599453,2.128231705849268,0.6523251860396903,2.9806186357439426,2.0541237336955462,0
29.5,41.5,4.7,8.7,21.5,1.8,1.09,10.3,210,Good,13.399999999999999,0.5402298850574714,1.7404661748405046,2.272125885509337,0.7371640659767197,3.1135153092103742,1.0296194171811581,0
25.2,43.9,0.4,4.9,12.3,4.8,1.08,12.7,471,Good,5.300000000000001,0.08163265306122448,0.33647223662121295,1.7749523509116738,0.7323678937132266,2.5877640352277083,1.7578579175523736,0
24.9,70.5,0.2,5.9,12.5,6.9,1.07,11.9,240,Good,6.1000000000000005,0.03389830508474576,0.18232155679395465,1.9315214116032138,0.7275486072772778,2.6026896854443837,2.066862759472976,0
28.9,65.5,1.2,4.7,24.0,3.7,1.02,10.6,534,Good,5.9,0.2553191489361702,0.7884573603642702,1.7404661748405046,0.7030975114131134,3.2188758248682006,1.547562508716013,0
21.9,71.2,5.1,10.4,17.1,3.8,0.95,10.4,208,Good,15.5,0.4903846153846153,1.8082887711792655,2.4336133554004498,0.6678293725756554,2.89591193827178,1.5686159179138452,0
22.6,47.3,1.8,9.0,22.5,5.0,1.17,11.2,433,Good,10.8,0.2,1.0296194171811581,2.302585092994046,0.7747271675523681,3.1570004211501135,1.791759469228055,0
35.2,51.3,0.5,16.0,36.2,11.6,1.59,5.3,694,Moderate,16.5,0.03125,0.4054651081081644,2.833213344056216,0.9516578757114464,3.616308761279101,2.533696813957432,0
35.9,70.8,30.1,48.9,35.1,10.2,1.86,4.0,671,Poor,79.0,0.6155419222903886,3.4372078191851885,3.910021002757473,1.0508216248317612,3.586292865338835,2.4159137783010487,0
24.2,62.7,4.5,8.5,22.3,0.3,0.99,10.3,555,Good,13.0,0.5294117647058824,1.7047480922384253,2.2512917986064953,0.688134638736401,3.1484533605716547,0.262364264467491,0
35.0,57.4,0.7,5.1,25.3,16.0,1.42,5.3,441,Moderate,5.8,0.13725490196078433,0.5306282510621704,1.8082887711792655,0.883767540168595,3.269568939183719,2.833213344056216,0
24.0,42.5,9.9,14.9,25.9,3.9,0.91,10.6,310,Good,24.8,0.6644295302013423,2.388762789235098,2.766319109226186,0.6471032420585384,3.292126286607793,1.589235205116581,0
43.5,89.6,20.9,46.8,41.5,14.2,2.31,5.0,594,Hazardous,67.69999999999999,0.4465811965811966,3.086486636822455,3.86702563949741,1.1969481893889715,3.7495040759303713,2.7212954278522306,0
21.7,75.0,10.3,15.5,13.4,4.5,1.15,13.3,285,Good,25.8,0.6645161290322581,2.424802725718295,2.803360380906535,0.7654678421395714,2.667228206581955,1.7047480922384253,0
17.6,77.1,20.0,24.3,22.6,5.2,0.99,12.2,487,Good,44.3,0.823045267489712,3.044522437723423,3.2308043957334744,0.688134638736401,3.1612467120315646,1.824549292051046,0
30.9,49.5,0.3,5.5,20.1,3.5,0.93,11.0,237,Good,5.8,0.05454545454545454,0.262364264467491,1.8718021769015913,0.6575200029167941,3.0492730404820207,1.5040773967762742,0
25.1,56.1,4.2,10.2,21.7,8.7,0.98,14.3,266,Good,14.399999999999999,0.411764705882353,1.6486586255873816,2.4159137783010487,0.6830968447064438,3.122364924487357,2.272125885509337,0
23.5,54.8,2.3,9.1,15.4,5.7,1.06,11.8,325,Good,11.399999999999999,0.25274725274725274,1.1939224684724346,2.312535423847214,0.7227059828014898,2.797281334830153,1.9021075263969205,0
30.0,61.7,0.1,15.6,19.2,8.0,1.83,5.3,529,Moderate,15.7,0.006410256410256411,0.09531017980432487,2.8094026953624978,1.0402767116551463,3.005682604407159,2.1972245773362196,0
33.8,68.0,41.8,47.8,34.5,9.3,1.37,5.9,652,Moderate,89.6,0.8744769874476988,3.756538102587751,3.8877303128591016,0.8628899551470398,3.56953269648137,2.33214389523559,1
31.0,46.3,12.4,31.1,30.1,19.2,1.31,8.0,484,Moderate,43.5,0.3987138263665595,2.5952547069568657,3.4688560301359703,0.8372475245337022,3.4372078191851885,3.005682604407159,0
33.4,76.3,3.2,7.9,23.7,3.8,1.89,8.2,388,Moderate,11.100000000000001,0.4050632911392405,1.4350845252893227,2.186051276738094,1.0612565021243408,3.2068032436339315,1.5686159179138452,0
31.0,53.4,5.7,13.7,36.4,9.1,1.51,8.4,671,Moderate,19.4,0.416058394160584,1.9021075263969205,2.6878474937846906,0.9202827531436926,3.6216707044204863,2.312535423847214,0
35.4,85.1,18.4,25.0,25.3,6.5,1.56,5.3,425,Moderate,43.4,0.736,2.9652730660692823,3.258096538021482,0.9400072584914712,3.269568939183719,2.0149030205422647,0
26.9,72.5,17.1,37.3,26.9,5.2,1.52,5.4,479,Poor,54.4,0.4584450402144773,2.89591193827178,3.6454498961866,0.9242589015233319,3.32862668882732,1.824549292051046,0
23.0,43.6,1.7,7.5,24.5,5.9,0.88,10.5,317,Good,9.2,0.22666666666666666,0.9932517730102833,2.1400661634962708,0.6312717768418579,3.2386784521643803,1.9315214116032138,0
40.5,87.4,11.0,17.9,19.4,15.2,1.44,9.4,476,Moderate,28.9,0.6145251396648045,2.4849066497880004,2.9391619220655967,0.8919980393051105,3.0155349008501706,2.785011242238338,0
26.8,47.4,8.7,14.2,14.3,3.6,1.08,10.9,344,Good,22.9,0.6126760563380281,2.272125885509337,2.7212954278522306,0.7323678937132266,2.72785282839839,1.5260563034950492,0
33.8,92.2,18.0,41.1,25.2,15.7,2.11,3.7,407,Poor,59.1,0.437956204379562,2.9444389791664403,3.7400477406883357,1.1346227261911428,3.265759410767051,2.8154087194227095,0
29.4,64.6,13.7,29.0,27.6,13.0,1.83,5.0,722,Poor,42.7,0.4724137931034483,2.6878474937846906,3.4011973816621555,1.0402767116551463,3.353406717825807,2.6390573296152584,0
21.7,42.4,13.3,17.0,17.8,7.4,1.09,11.0,239,Good,30.3,0.7823529411764706,2.6602595372658615,2.8903717578961645,0.7371640659767197,2.9338568698359038,2.128231705849268,0
24.4,54.0,2.2,5.3,27.9,5.3,1.05,10.6,431,Good,7.5,0.4150943396226416,1.1631508098056809,1.840549633397487,0.7178397931503169,3.3638415951183864,1.840549633397487,0
27.6,84.1,0.8,12.4,26.5,13.1,1.55,7.4,668,Moderate,13.200000000000001,0.06451612903225806,0.5877866649021191,2.5952547069568657,0.9360933591703349,3.3141860046725258,2.6461747973841225,0
30.4,67.5,16.5,21.0,43.4,15.4,1.97,9.6,502,Poor,37.5,0.7857142857142857,2.8622008809294686,3.091042453358316,1.0885619528146082,3.7932394694381792,2.797281334830153,0
27.7,62.9,17.5,24.0,22.5,18.1,1.56,6.0,495,Moderate,41.5,0.7291666666666666,2.917770732084279,3.2188758248682006,0.9400072584914712,3.1570004211501135,2.9496883350525844,0
23.3,48.1,32.0,35.7,23.1,1.1,0.93,10.6,321,Good,67.7,0.8963585434173669,3.4965075614664802,3.6027767550605247,0.6575200029167941,3.1822118404966093,0.7419373447293773,0
21.1,54.2,49.3,59.1,30.7,9.9,1.5,6.9,660,Moderate,108.4,0.8341793570219965,3.9180050771056933,4.096009841541162,0.9162907318741551,3.456316680883235,2.388762789235098,1
25.4,44.4,0.4,7.0,22.9,3.7,1.16,10.3,451,Good,7.4,0.05714285714285715,0.33647223662121295,2.0794415416798357,0.7701082216960736,3.173878458937465,1.547562508716013,0
29.5,54.8,6.7,15.1,14.0,6.6,0.78,11.9,315,Good,21.8,0.4437086092715232,2.0412203288596382,2.7788192719904172,0.5766133643039938,2.70805020110221,2.028148247292285,0
26.2,51.9,9.4,13.7,22.5,4.9,1.01,10.1,449,Good,23.1,0.6861313868613139,2.341805806147327,2.6878474937846906,0.6981347220709844,3.1570004211501135,1.7749523509116738,0
29.4,44.4,11.1,18.8,19.1,6.2,0.99,13.4,304,Good,29.9,0.5904255319148936,2.4932054526026954,2.9856819377004897,0.688134638736401,3.0007198150650303,1.9740810260220096,0
31.9,91.7,5.0,6.8,24.8,16.8,2.05,3.5,828,Poor,11.8,0.7352941176470589,1.791759469228055,2.0541237336955462,1.1151415906193203,3.250374491927572,2.8791984572980396,0
36.9,84.6,8.0,23.5,36.2,20.6,2.29,5.9,745,Poor,31.5,0.3404255319148936,2.1972245773362196,3.1986731175506815,1.1908875647772805,3.616308761279101,3.0726933146901194,0
24.1,77.2,0.1,9.6,20.9,2.2,0.86,10.7,539,Good,9.7,0.010416666666666668,0.09531017980432487,2.3608540011180215,0.6205764877251099,3.086486636822455,1.1631508098056809,0
22.3,40.5,2.6,7.1,23.8,4.4,0.85,13.1,549,Good,9.7,0.36619718309859156,1.2809338454620642,2.0918640616783932,0.6151856390902334,3.2108436531709366,1.6863989535702288,0
31.2,60.4,2.5,5.5,22.1,15.1,2.06,3.6,732,Poor,8.0,0.45454545454545453,1.252762968495368,1.8718021769015913,1.1184149159642893,3.139832617527748,2.7788192719904172,0
28.3,82.6,18.2,25.7,29.0,6.7,1.49,6.1,563,Moderate,43.9,0.708171206225681,2.954910279033736,3.2846635654062037,0.9122827104766162,3.4011973816621555,2.0412203288596382,0
25.7,65.8,8.5,15.1,18.6,5.0,0.93,10.1,393,Good,23.6,0.5629139072847682,2.2512917986064953,2.7788192719904172,0.6575200029167941,2.975529566236472,1.791759469228055,0
28.5,81.6,25.1,33.5,18.5,4.2,1.02,15.3,448,Good,58.6,0.7492537313432837,3.261935314328648,3.5409593240373143,0.7030975114131134,2.970414465569701,1.6486586255873816,0
30.2,75.6,15.3,18.2,20.7,4.6,0.95,12.3,445,Good,33.5,0.8406593406593408,2.791165107812717,2.954910279033736,0.6678293725756554,3.077312260546414,1.7227665977411035,0
24.5,41.7,24.9,29.5,20.3,5.6,0.99,12.4,285,Good,54.4,0.8440677966101694,3.254242968705492,3.417726683613366,0.688134638736401,3.0587070727153796,1.8870696490323797,0
22.5,54.1,18.2,23.6,20.1,3.3,1.13,12.5,567,Good,41.8,0.771186440677966,2.954910279033736,3.202746442938317,0.7561219797213337,3.0492730404820207,1.4586150226995167,0
25.9,41.0,1.8,0.1,20.4,3.5,1.13,15.2,293,Good,1.9000000000000001,18.0,1.0296194171811581,0.09531017980432487,0.7561219797213337,3.0633909220278057,1.5040773967762742,0
31.6,71.5,11.0,24.3,24.5,17.1,1.57,8.0,560,Moderate,35.3,0.45267489711934156,2.4849066497880004,3.2308043957334744,0.9439058989071284,3.2386784521643803,2.89591193827178,0
22.9,48.7,11.4,16.3,21.3,8.7,1.0,14.5,516,Good,27.700000000000003,0.6993865030674846,2.517696472610991,2.8507065015037334,0.6931471805599453,3.104586678466073,2.272125885509337,0
18.0,68.7,6.0,9.3,21.2,6.5,1.15,15.9,266,Good,15.3,0.6451612903225806,1.9459101490553132,2.33214389523559,0.7654678421395714,3.100092288878234,2.0149030205422647,0
23.5,70.8,4.6,13.3,35.7,4.8,1.45,12.5,345,Moderate,17.9,0.3458646616541353,1.7227665977411035,2.6602595372658615,0.8960880245566356,3.6027767550605247,1.7578579175523736,0
22.4,62.0,6.5,11.1,24.2,3.4,1.02,10.1,265,Good,17.6,0.5855855855855856,2.0149030205422647,2.4932054526026954,0.7030975114131134,3.2268439945173775,1.4816045409242156,0
34.0,91.8,12.8,42.5,38.3,4.8,1.76,4.2,633,Hazardous,55.3,0.3011764705882353,2.624668592163159,3.7727609380946383,1.0152306797290584,3.6712245188752153,1.7578579175523736,0
35.9,78.3,2.7,4.1,19.1,10.8,1.41,5.2,620,Moderate,6.8,0.6585365853658538,1.308332819650179,1.62924053973028,0.8796267475025635,3.0007198150650303,2.468099531471619,0
29.8,49.0,3.1,6.4,22.1,1.8,0.97,11.6,277,Good,9.5,0.484375,1.410986973710262,2.0014800002101243,0.6780335427498971,3.139832617527748,1.0296194171811581,0
25.8,62.0,6.4,8.2,24.8,6.1,0.98,12.1,379,Good,14.6,0.7804878048780489,2.0014800002101243,2.2192034840549946,0.6830968447064438,3.250374491927572,1.9600947840472698,0
37.8,84.0,14.8,21.3,27.1,19.9,1.8,4.0,688,Poor,36.1,0.6948356807511737,2.760009940032921,3.104586678466073,1.0296194171811581,3.3357695763397,3.039749158970765,0
23.0,86.2,9.1,25.3,34.8,12.5,1.99,3.9,559,Poor,34.4,0.35968379446640314,2.312535423847214,3.269568939183719,1.095273387402595,3.5779478934066544,2.6026896854443837,0
29.2,46.6,1.8,6.6,17.8,7.0,1.04,10.4,579,Good,8.4,0.27272727272727276,1.0296194171811581,2.028148247292285,0.712949807856125,2.9338568698359038,2.0794415416798357,0
25.0,80.5,3.1,7.8,15.7,3.0,1.05,11.3,489,Good,10.9,0.39743589743589747,1.410986973710262,2.174751721484161,0.7178397931503169,2.8154087194227095,1.3862943611198906,0
25.6,71.2,9.4,12.1,20.3,3.5,0.88,12.9,516,Good,21.5,0.7768595041322315,2.341805806147327,2.5726122302071057,0.6312717768418579,3.0587070727153796,1.5040773967762742,0
23.5,62.3,0.8,10.5,32.4,14.9,1.03,8.1,614,Moderate,11.3,0.0761904761904762,0.5877866649021191,2.4423470353692043,0.708035793053696,3.5085558999826545,2.766319109226186,0
34.3,78.8,2.4,14.6,34.4,9.2,1.79,4.3,681,Poor,17.0,0.1643835616438356,1.2237754316221157,2.747270914255491,1.0260415958332743,3.5667118201397288,2.322387720290225,0
21.3,71.3,29.9,35.2,21.9,3.1,1.0,10.8,372,Good,65.1,0.8494318181818181,3.4307561839036995,3.5890591188317256,0.6931471805599453,3.131136910560194,1.410986973710262,0
28.2,74.4,3.0,9.7,15.6,3.1,1.01,13.2,419,Good,12.7,0.30927835051546393,1.3862943611198906,2.3702437414678603,0.6981347220709844,2.8094026953624978,1.410986973710262,0
38.3,78.7,4.5,16.8,35.0,12.9,1.93,7.4,451,Poor,21.3,0.26785714285714285,1.7047480922384253,2.8791984572980396,1.0750024230289759,3.58351893845611,2.631888840136646,0
